,n,t,r,sigma,r_fit,rep,const,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
227,10,3,3,0.1,10,7,80,0.05055539927335125,12.335381471587242,0.05158737348123126,7.696782082102596,0.05334965908674058
228,10,3,3,0.1,10,8,1,0.05641468159201678,15.567574038004059,0.07284650080526349,5.071181807582525,1.1546259591787826
229,10,3,3,0.1,10,8,5,0.363204554350542,23.774518604137537,0.17305330215823395,16.138712973203795,0.38589546538806757
230,10,3,3,0.1,10,8,10,0.03383010265933,14.386685554627975,0.039716602045372515,10.425129049568957,0.027263121182378437
231,10,3,3,0.1,10,8,20,0.04072903790064897,17.447490001580945,0.04547917739932,11.973838263843408,0.025675710622367308
232,10,3,3,0.1,10,8,40,0.17841225351342554,27.877316703982487,0.14208403856217175,25.470650370999632,0.0482824294249026
233,10,3,3,0.1,10,8,80,0.06862221223656331,15.922193433248626,0.05731343792551737,10.15027223209604,0.02668510331605303
234,10,3,3,0.1,10,9,1,0.06471182041553368,14.612669707951444,0.07408791032043346,7.949239051269624,0.8860204976508893
235,10,3,3,0.1,10,9,5,0.19255817145851745,13.20346662955059,0.10240261830120255,12.952912863526997,0.127510484654827
236,10,3,3,0.1,10,9,10,0.0035756659073618033,30.387385774826562,0.007760221392586543,25.941646208015925,0.0046491697924171595
237,10,3,3,0.1,10,9,20,0.1579383640213659,31.549204369844247,0.12906795701186072,26.055340995549102,0.03610055460196525
238,10,3,3,0.1,10,9,40,0.1315296030057692,25.591774722754888,0.1127667410977734,23.416021621167264,0.03903618573813187
239,10,3,3,0.1,10,9,80,0.08660904805022768,27.04443296969037,0.07405222553108516,15.692701990852955,0.03476789358649418
240,10,3,3,0.1,16,0,1,0.2565377686440088,18.534654621342654,0.07019830800327334,9.458967898240697,1.205149786241134
241,10,3,3,0.1,16,0,5,0.260868185567594,30.32032266202444,0.0784381406065996,15.558687446906902,0.2558142945321874
242,10,3,3,0.1,16,0,10,0.19702917011949736,11.485708970511665,0.1087542523677485,9.366261662430318,0.1331693340773741
243,10,3,3,0.1,16,0,20,0.0459991597671695,19.805762170051167,0.04604107010410485,13.27774571965367,0.03229432901672598
244,10,3,3,0.1,16,0,40,0.4863683687963363,38.218239749956204,0.27733919408045743,32.529476154018056,0.15137560956158688
245,10,3,3,0.1,16,0,80,0.1316524183396938,18.429595351478376,0.0851132576383404,12.87061981652746,0.05748323864955579
246,10,3,3,0.1,16,1,1,0.044489778158675844,14.167358641938653,0.07395316577437637,5.048240637602033,1.0008099917579756
247,10,3,3,0.1,16,1,5,0.2705840103014083,16.410346500461124,0.07452263384465221,12.602557930150317,0.21621668361511362
248,10,3,3,0.1,16,1,10,0.05839930995740786,9.483225337443752,0.04699902467542021,7.358370963098964,0.04840309603176669
249,10,3,3,0.1,16,1,20,0.022033185175538355,22.393648425581368,0.03483788725879517,14.838285677945237,0.01985614167114643
250,10,3,3,0.1,16,1,40,0.15942574253294226,12.16089663333614,0.09853657422315425,10.025921177763598,0.0889262928383629
251,10,3,3,0.1,16,1,80,0.5532524926773966,22.85028520592732,0.32179808871833615,27.262076669116126,0.23631418701814885
252,10,3,3,0.1,16,2,1,0.0850150883806594,15.134699019180896,0.09084933339492772,8.607617238603057,1.2119336794638322
253,10,3,3,0.1,16,2,5,0.18717417563659472,16.449671247538053,0.07257385389729672,11.062351421626403,0.2505377723280456
254,10,3,3,0.1,16,2,10,0.06402231635109042,16.001379540837732,0.04730353028799054,11.437802606103633,0.04285167368339664
255,10,3,3,0.1,16,2,20,0.008099719254201188,30.9974548885067,0.0166652583923755,38.247607821361804,0.00716939858653967
256,10,3,3,0.1,16,2,40,0.00673606217603676,20.672400099382617,0.013910599872657178,19.832497128060457,0.008732188041007567
257,10,3,3,0.1,16,2,80,0.26695637457723764,20.567761721935337,0.16322612360127634,19.7290496397009,0.09620274151100022
258,10,3,3,0.1,16,3,1,0.028501085994223435,14.35713334455415,0.05789610992679354,6.664882859110598,1.125536247634714
259,10,3,3,0.1,16,3,5,0.04539689723181467,20.29395139815739,0.06028325583365881,12.126088880575972,0.12047808025558539
260,10,3,3,0.1,16,3,10,0.1671896336676851,14.389038990359223,0.10199959016702034,13.696788117397755,0.16245309577046907
261,10,3,3,0.1,16,3,20,0.11197507743392267,31.459721183212825,0.08368131644485202,25.72050508306878,0.0345483344564834
262,10,3,3,0.1,16,3,40,0.0037740469438155427,15.611914924417503,0.007957913485315505,16.9861954923665,0.00514902698052631
263,10,3,3,0.1,16,3,80,0.04709948803467027,18.30740154309752,0.04083655822860978,11.837669299963524,0.02519708479134204
264,10,3,3,0.1,16,4,1,0.026346949090004266,10.900839107336397,0.05335764532826612,3.897447993921168,1.1094746935164914
265,10,3,3,0.1,16,4,5,0.05278704391186271,20.8063045529926,0.05966047621737363,15.705930007532691,0.08191685738605485
266,10,3,3,0.1,16,4,10,0.02324357189194787,11.962422103784588,0.027911303324352328,9.420570658670252,0.0172502501786232
267,10,3,3,0.1,16,4,20,0.0650664338512383,14.2054931748267,0.04784255992443051,11.317357629319895,0.02745032520460173
268,10,3,3,0.1,16,4,40,0.14200443971519544,15.459093014807037,0.08986142309988053,11.031345865329735,0.08203816212043401
269,10,3,3,0.1,16,4,80,0.11834367199253468,20.595823516654676,0.08388266623123769,15.83417816807698,0.040626989447478466
270,10,3,3,0.1,16,5,1,0.03768656192170991,16.06819970157089,0.07394365460274308,5.703363277312225,1.1123689759227287
271,10,3,3,0.1,16,5,5,0.10387564103146188,30.04728829589996,0.07563061279485003,23.669864706854394,0.12779038006316668
272,10,3,3,0.1,16,5,10,0.2328751748559133,14.084982084885807,0.12633948435630502,13.834658163374007,0.11794457658744183
273,10,3,3,0.1,16,5,20,0.056880395302207086,11.2440208806948,0.04252421916414094,7.729223114725746,0.037255386307226704
274,10,3,3,0.1,16,5,40,0.014145890419022481,16.650457774075726,0.02795975212525965,11.954303565023523,0.022486223275504612
275,10,3,3,0.1,16,5,80,0.0042830072116739806,18.60125746155738,0.009040185849524245,23.80076626037442,0.005587696445336716
276,10,3,3,0.1,16,6,1,0.02699264253392067,23.831573040860114,0.05508831877596472,11.78538569728177,1.138306110067689
277,10,3,3,0.1,16,6,5,0.021011105814341204,22.739470326593647,0.04270272730236119,11.583641018092088,0.0608539796397975
278,10,3,3,0.1,16,6,10,0.10420529555079752,12.34545218134323,0.06917998338400957,8.755083567503561,0.095050144405415
279,10,3,3,0.1,16,6,20,0.07279292663902322,17.384572023116302,0.058444173679808614,14.646191336946394,0.04174447620281573
280,10,3,3,0.1,16,6,40,0.08133821909252947,13.814439522864642,0.061541251587774,10.358454199135757,0.051584051651454695
281,10,3,3,0.1,16,6,80,0.005752681101378609,21.825856935782568,0.012149113218516486,38.0421033240806,0.004809511942059485
282,10,3,3,0.1,16,7,1,0.10150582688528331,30.360569882708198,0.0841506117016309,10.889272151324025,1.1362767660436404
283,10,3,3,0.1,16,7,5,0.01986161427967981,12.415217665696126,0.04019335036692294,8.260763728284678,0.057517717775654384
284,10,3,3,0.1,16,7,10,0.16938228232519165,16.623708682300933,0.09927250299128978,12.513134846047715,0.08772482149974904
285,10,3,3,0.1,16,7,20,0.291854562567934,14.663918925150783,0.16929959887072052,15.200554510086315,0.14917852048401103
286,10,3,3,0.1,16,7,40,0.13754451473057006,23.438695134643208,0.08784478861466746,12.861195245608503,0.04968997439724745
287,10,3,3,0.1,16,7,80,0.008425344217613668,26.229366210951987,0.01718271248983599,24.629294955336636,0.007196240895741787
288,10,3,3,0.1,16,8,1,0.02380791132072276,23.430249308175814,0.048626909928484785,8.65854682367387,1.1941600628248528
289,10,3,3,0.1,16,8,5,0.15126233357421898,16.18556528352775,0.059520529125872815,12.159928647718573,0.17675750318051292
290,10,3,3,0.1,16,8,10,0.23688442281692565,19.46531718497677,0.12610869895130072,12.347952511609993,0.18010530788493104
291,10,3,3,0.1,16,8,20,0.240894318578181,15.807481961156514,0.1431290936301721,13.539895936928644,0.1201911549317015
292,10,3,3,0.1,16,8,40,0.09316403433823674,12.335966002920562,0.06539333130233327,12.61589030792504,0.053137339265881156
293,10,3,3,0.1,16,8,80,0.36839923030859545,18.251344781657792,0.21274526875821134,19.378844367718393,0.1446156388733412
294,10,3,3,0.1,16,9,1,0.13580473347829428,26.365569958073998,0.09209035668995944,6.444790942952178,1.0533993003146216
295,10,3,3,0.1,16,9,5,0.17974358285312414,17.69271383677209,0.06505968295606993,10.817209458036455,0.18441587626750547
296,10,3,3,0.1,16,9,10,0.09608101765354027,23.909042775545394,0.06553546230571354,16.23562509622411,0.04435288836210746
297,10,3,3,0.1,16,9,20,0.07738291624201345,21.332500021476395,0.06026160638575654,15.822910389931977,0.033156836611512065
298,10,3,3,0.1,16,9,40,0.00832591433279781,10.062855252145303,0.016966022523532312,8.68995478725662,0.0149194216652759
299,10,3,3,0.1,16,9,80,0.08786943663482445,20.239480849045503,0.06354473707224989,12.230589099621659,0.05846414359746389
300,10,3,3,0.1,24,0,1,0.04653226055958589,15.514275725241815,0.07255873473842543,5.251578594993435,1.1201328445353025
301,10,3,3,0.1,24,0,5,0.12354091396934867,17.474646454835636,0.06952632232609002,13.888591984132487,0.145660401377299
302,10,3,3,0.1,24,0,10,0.35179718974238205,17.361634136834173,0.11097053607739962,18.999153867071925,0.19013762223468597
303,10,3,3,0.1,24,0,20,0.011980947171895401,19.859995185705536,0.024260413786521138,12.827011828431134,0.01551461185704633
304,10,3,3,0.1,24,0,40,0.06777951972760991,19.830711419323265,0.04823761873277911,17.561784011851138,0.03644993578032
305,10,3,3,0.1,24,0,80,0.004094177372511721,18.83547914843663,0.00860961013159751,25.62706638936353,0.004987266468274305
306,10,3,3,0.1,24,1,1,0.07320409162123959,19.024279303643283,0.08467461776765217,6.511617606528468,1.1864645602771338
307,10,3,3,0.1,24,1,5,0.04060197764848347,23.34670368631816,0.05065049989821292,16.59119665494683,0.03662412581815288
308,10,3,3,0.1,24,1,10,0.05606168525823006,13.262469782730172,0.03866037437223042,10.678572611295895,0.059866403106107864
309,10,3,3,0.1,24,1,20,0.025231851333689603,18.63145584518486,0.03366473624686602,14.479441595033185,0.01793218936191409
310,10,3,3,0.1,24,1,40,0.027970956658590517,16.594931265175166,0.03506594651466379,13.27869867100918,0.02357022238027015
311,10,3,3,0.1,24,1,80,0.10721517718079118,17.384890481905902,0.06223377655138139,13.666564815010213,0.05827406530093688
312,10,3,3,0.1,24,2,1,0.12625813940364825,9.58809659066748,0.07698553755604298,4.3095431971024905,1.3213300818721199
313,10,3,3,0.1,24,2,5,0.013500142208545946,17.56178416550858,0.027608505875084226,10.786045008211504,0.042350717752361475
314,10,3,3,0.1,24,2,10,0.006358001949982826,12.894167935081203,0.013101476387988076,11.340304443503516,0.010060448493822309
315,10,3,3,0.1,24,2,20,0.20510442513082386,15.116836454904655,0.08992793215256535,12.093500861265294,0.15590644639276247
316,10,3,3,0.1,24,2,40,0.19206866799780548,26.326110460789074,0.09301581456226507,18.99030866912639,0.08615799764908472
317,10,3,3,0.1,24,2,80,0.36693890374154364,23.519618347610137,0.1328012193642399,20.62852260682832,0.1759799653993022
318,10,3,3,0.1,24,3,1,0.5244990511300001,28.335589525929386,0.10300207007216361,14.111784894325048,1.2758191185955323
319,10,3,3,0.1,24,3,5,0.18918422951349886,33.633693009741876,0.06700911035059504,17.291452587463933,0.3032917479671119
320,10,3,3,0.1,24,3,10,0.024293202446062204,15.62871637451083,0.03425490283915655,11.171038596748962,0.024768255344921872
321,10,3,3,0.1,24,3,20,0.11836619917589569,26.777284291433034,0.06268934800863238,17.349091529082575,0.05828903786995838
322,10,3,3,0.1,24,3,40,0.04704715764784172,15.733113694609365,0.0394745104069091,11.940508551827119,0.03228819366462584
323,10,3,3,0.1,24,3,80,0.2639187659812232,19.76728119269006,0.11226266288472964,14.915304937433183,0.17334256823921365
324,10,3,3,0.1,24,4,1,0.0497773012643808,11.373764643557056,0.08529300514453934,4.803222534013627,0.9218997414178651
325,10,3,3,0.1,24,4,5,0.15916741281412342,22.10956422114146,0.06917172417931382,15.793490708288605,0.17801088065512166
326,10,3,3,0.1,24,4,10,0.15064227501659352,18.716410704869396,0.06833451149897846,14.701413556618173,0.08106170002282762
327,10,3,3,0.1,24,4,20,0.04195082411383253,10.785499376519764,0.03171938678963852,7.820055716231787,0.03247241500559796
328,10,3,3,0.1,24,4,40,0.010102431810388324,15.548953437989976,0.020477618409445387,10.910801717039526,0.013371132902412187
329,10,3,3,0.1,24,4,80,0.04936715924294079,28.72891566334626,0.041972657013227,18.931319185755388,0.03200099540359953
330,10,3,3,0.1,24,5,1,0.15628886519735335,14.252116391733173,0.07490101609094346,5.5236640610918055,0.9993137958994097
331,10,3,3,0.1,24,5,5,0.10327580290698875,14.900388558383296,0.06193022664330794,11.084691322384607,0.12116761094845459
332,10,3,3,0.1,24,5,10,0.08412148076204738,31.29558412874228,0.055222502763478745,25.11202657657038,0.044655276189193585
333,10,3,3,0.1,24,5,20,0.056609072136705824,12.250444387511545,0.0381846875172631,9.143793530674769,0.04245670970771659
334,10,3,3,0.1,24,5,40,0.024108796574494547,18.475762852961868,0.029338009278085067,16.610032640263515,0.011565151014585719
335,10,3,3,0.1,24,5,80,0.07161846274794934,10.09517586866046,0.04265826601841604,7.80275294450729,0.05515105375405232
336,10,3,3,0.1,24,6,1,0.14884968053841313,27.272608820294405,0.07603043225509486,6.517853463513294,1.0792456651149531
337,10,3,3,0.1,24,6,5,0.024128966116214578,15.748220444064028,0.04884241291722126,10.954994206449928,0.0786845196323929
338,10,3,3,0.1,24,6,10,0.023495286214350024,30.05785899392199,0.03719269160188749,21.975746036964768,0.01815935098317749
339,10,3,3,0.1,24,6,20,0.5910552247941321,21.512246354735886,0.20231029955349739,29.900559046572805,0.32305008473320224
340,10,3,3,0.1,24,6,40,0.11038111955125224,25.94834803605522,0.06213105929953866,13.95476793524676,0.06362823627039227
341,10,3,3,0.1,24,6,80,0.0036622300778962427,27.5368043857125,0.008024535031759466,43.55375733459213,0.0038262199103863063
342,10,3,3,0.1,24,7,1,0.07309544961468432,26.211777916070155,0.07744393782533293,6.148327709907618,1.1820795508461759
343,10,3,3,0.1,24,7,5,0.06585113451965662,24.84815100608123,0.06246073648471013,17.309202440112685,0.13435986109431006
344,10,3,3,0.1,24,7,10,0.07860149143591512,13.43917317586218,0.04468434837120838,9.644497289267395,0.07735232242405224
345,10,3,3,0.1,24,7,20,0.1777897080340892,18.100603411340455,0.08480725458150837,16.959781974760283,0.06639880228463248
346,10,3,3,0.1,24,7,40,0.06887169966221762,16.27078236712447,0.048976365669319746,9.515127990725212,0.05414939982402149
347,10,3,3,0.1,24,7,80,0.025428394247822943,10.775082972597811,0.0272383699708232,9.11231197725686,0.018505038943240244
348,10,3,3,0.1,24,8,1,0.0556798846493883,13.822542551234221,0.07533480856379628,5.072452189147016,1.2631417935021743
349,10,3,3,0.1,24,8,5,0.0844188157878234,20.90703907888364,0.06379082797369268,11.945156302561056,0.15137255491063287
350,10,3,3,0.1,24,8,10,0.07728736236775194,21.661626268405843,0.047791408445465915,15.827842345364626,0.04477781324973143
351,10,3,3,0.1,24,8,20,0.0016814094947513525,19.761002449928164,0.0040039569553287965,23.859421314130945,0.0021712771730474276
352,10,3,3,0.1,24,8,40,0.008991579540008742,17.085317193085316,0.018272866912527455,14.806019633687713,0.0086842574819797
353,10,3,3,0.1,24,8,80,0.04513775253091897,12.379267168195339,0.03549013136576327,10.923544151103275,0.03333689469424952
354,10,3,3,0.1,24,9,1,0.00578116929388424,25.197012754493546,0.012545375636781498,10.554495840099477,1.1399532050943926
355,10,3,3,0.1,24,9,5,0.23982718920022716,26.368329738103366,0.05638322800863779,18.83646911828295,0.15381026438001505
356,10,3,3,0.1,24,9,10,0.16437610362833666,22.320853640816686,0.07188118089933926,18.32731064773386,0.09219700896778928
357,10,3,3,0.1,24,9,20,0.12020912341739923,19.666697205081203,0.06651754677131377,11.360416916961904,0.07737391545310669
358,10,3,3,0.1,24,9,40,0.07986981958592947,12.347117154955589,0.0448595068415165,9.122606003408531,0.05216010843274427
359,10,3,3,0.1,24,9,80,0.6262010263534606,14.745023493440566,0.21316412243679994,27.250804182957445,0.28117984801133766
360,10,3,3,0.1,32,0,1,0.31730220133460246,19.794613265158237,0.07163443233219241,6.980397358577123,1.1903701882858204
361,10,3,3,0.1,32,0,5,0.2850325590595149,15.187746843995104,0.06732004053324153,13.364815527894331,0.22515014485192572
362,10,3,3,0.1,32,0,10,0.06360740272469699,18.854048156094823,0.042966450059693594,12.469514774081928,0.049902425082435156
363,10,3,3,0.1,32,0,20,0.17418477967007714,16.73677169045096,0.06542241861511668,16.465682632003343,0.07250052220854117
364,10,3,3,0.1,32,0,40,0.1980022172831795,32.228067664026824,0.0662295379082083,18.257377190545206,0.100797664724268
365,10,3,3,0.1,32,0,80,0.055746241960212245,17.225745048707182,0.03823304012612286,13.028340671011584,0.03464711312286768
366,10,3,3,0.1,32,1,1,0.22133185756841567,19.143903085636143,0.08616956949118794,11.504888585897353,1.2847187629671568
367,10,3,3,0.1,32,1,5,0.045448903581640936,22.814866751305477,0.055194570027623596,16.718488404112417,0.07932041579579399
368,10,3,3,0.1,32,1,10,0.08937124369034584,20.050129496905488,0.04546210780696767,12.557011392976758,0.06133129795729833
369,10,3,3,0.1,32,1,20,0.09483356776158004,23.002749277244618,0.04973302313561923,18.76855769857807,0.04282806222749262
370,10,3,3,0.1,32,1,40,0.002096031636483709,24.141779144262475,0.004802394592841992,44.16297112642302,0.002336947808785902
371,10,3,3,0.1,32,1,80,0.09812296010790146,17.81931073916414,0.04831028500144774,12.715306163990835,0.0678203441582355
372,10,3,3,0.1,32,2,1,0.18483084477890893,30.947841748374586,0.09369623213979257,9.566069022322079,1.2495954993909564
373,10,3,3,0.1,32,2,5,0.11382776527118753,13.450791745022967,0.05790122914714984,9.579792262987816,0.12898217078580024
374,10,3,3,0.1,32,2,10,0.0730426355853511,16.0123232485186,0.04468807882567751,11.863631342259348,0.05039451782330994
375,10,3,3,0.1,32,2,20,0.4652654456574143,22.293387689363257,0.09634306113013438,27.986546992107087,0.19639418381178902
376,10,3,3,0.1,32,2,40,0.17988347921808898,15.153315693177971,0.06495046763427059,12.321420172062274,0.09505078565863227
377,10,3,3,0.1,32,2,80,0.02159393515250911,19.17320224283998,0.02909943598029877,15.080810589759643,0.01352472622343499
378,10,3,3,0.1,32,3,1,0.07174915631181589,27.15936815630263,0.10534844630631154,18.019843005945532,1.229453544329832
