,n,t,r,sigma,r_fit,rep,d,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
494,80,3,3,0.0,3,3,11,0.0,12.707008083743426,0.011822908816090787,11.00525489544092,0.018627975721979526
495,80,3,3,0.0,3,3,15,0.0,10.308235810352086,0.21323939939929382,282.94409170647947,8.596829522983068
496,80,3,3,0.0,3,4,3,0.0,11.882920527867658,0.06624950889513356,16.288846900133255,2.308354375718267
497,80,3,3,0.0,3,4,7,0.0,10.31802378624713,0.4697671003566244,216.69483738820952,8.507526445125333
498,80,3,3,0.0,3,4,11,0.0,11.268784186689254,0.2189481803130611,236.2234262995995,5.983151606173216
499,80,3,3,0.0,3,4,15,0.0,10.458299803553547,0.005943338403682542,9.715306633153162,0.007901489419341465
500,80,3,3,0.0,3,5,3,0.0,9.73703686142164,0.06713274149383935,22.973343911630206,2.603396729370142
501,80,3,3,0.0,3,5,7,0.0,10.442481549729079,0.5465659468417917,290.87299340995344,6.713064246321589
502,80,3,3,0.0,3,5,11,0.0,11.530725378358959,0.4992697487683829,318.14848885702565,9.001241650762449
503,80,3,3,0.0,3,5,15,0.0,11.545183004799311,0.006896402277874419,10.654447928445755,0.009199081412588782
504,80,3,3,0.0,8,0,3,0.0,10.68782718375748,0.025059015480749753,5.065909158549788,1.0963606318198598
505,80,3,3,0.0,8,0,7,0.0,10.019648423322932,0.015243847216665234,7.597461194770053,0.06635639301926008
506,80,3,3,0.0,8,0,11,0.0,10.64204799327043,0.00958333075711457,8.611454471676893,0.029089068118959067
507,80,3,3,0.0,8,0,15,0.0,11.52961929830459,0.0069537803784034185,9.849802611251675,0.016415009961398656
508,80,3,3,0.0,8,1,3,0.0,10.65284724921304,0.017364223229282317,4.252514003850296,1.086301944128247
509,80,3,3,0.0,8,1,7,0.0,11.047167648610078,0.0159755833885347,8.515383575030372,0.1814215055376545
510,80,3,3,0.0,8,1,11,0.0,11.32491184402273,0.009487840621930619,9.36373121219593,0.026152978857832743
511,80,3,3,0.0,8,1,15,0.0,9.913447030850657,0.006239838047153122,8.87083708390579,0.014722197111676865
512,80,3,3,0.0,8,2,3,0.0,11.649995759256784,0.027651583200087874,4.774358135110713,1.0981647699080208
513,80,3,3,0.0,8,2,7,0.0,11.207513675127096,0.17560417697370706,164.25340056348165,4.1072663613142675
514,80,3,3,0.0,8,2,11,0.0,11.458673343477237,0.009244598381814557,8.706572324900336,0.03457507226490412
515,80,3,3,0.0,8,2,15,0.0,10.849001550026129,0.005767085751768295,8.893762427913448,0.03075257172853965
516,80,3,3,0.0,8,3,3,0.0,11.69077127138019,0.01722771352786452,4.009799601307008,1.0801073479076857
517,80,3,3,0.0,8,3,7,0.0,11.182075517581719,0.03997175439252707,13.263806059660999,0.5473382527099973
518,80,3,3,0.0,8,3,11,0.0,10.466850098486745,0.00817583110119014,8.506561258127787,0.034304377598717746
519,80,3,3,0.0,8,3,15,0.0,10.346998445282157,0.006143985022314635,8.777029621171469,0.025605570728488444
520,80,3,3,0.0,8,4,3,0.0,9.888266768017342,0.02159134136921426,4.496124618753503,1.0799830517227291
521,80,3,3,0.0,8,4,7,0.0,9.719845506274291,0.01683922359530289,7.6167047211531695,0.22838130172067303
522,80,3,3,0.0,8,4,11,0.0,10.170875505023192,0.008687551632545375,9.006773941923353,0.018009400202039515
523,80,3,3,0.0,8,4,15,0.0,10.853561803650553,0.006266543346624482,9.456266013698528,0.023224636956690366
524,80,3,3,0.0,8,5,3,0.0,9.914417969628623,0.03175492971093889,5.259308648318553,1.0718027770734673
525,80,3,3,0.0,8,5,7,0.0,10.7941575640271,0.015539021024226985,7.5999501227173685,0.2223016618927834
526,80,3,3,0.0,8,5,11,0.0,11.041080361395602,0.010143963710325339,8.944899940315981,0.030967935974168585
527,80,3,3,0.0,8,5,15,0.0,9.619866778171675,0.005635921715807176,8.330386115071352,0.016955708314320923
528,80,3,3,0.0,16,0,3,0.0,9.602622068979668,0.020485695449198024,4.35126926826817,1.0379467077784292
529,80,3,3,0.0,16,0,7,0.0,10.54715899964933,0.014673476303286461,7.182405176323003,0.10495555995959244
530,80,3,3,0.0,16,0,11,0.0,10.284915161883534,0.009661950204500015,8.020094106579137,0.03346783277797241
531,80,3,3,0.0,16,0,15,0.0,9.713061907778618,0.005224183465389482,8.85310547846077,0.037377045409404626
532,80,3,3,0.0,16,1,3,0.0,10.57566143040786,0.02302897072415946,4.499420552308639,1.021655364007105
533,80,3,3,0.0,16,1,7,0.0,10.192975078680997,0.015259725033128385,8.081726154468686,0.2743278118200228
534,80,3,3,0.0,16,1,11,0.0,11.036470515702737,0.00899408522440489,8.664528905458642,0.03429649848189873
535,80,3,3,0.0,16,1,15,0.0,9.936027302967002,0.005327140947779053,8.876843713519253,0.027528247688012618
536,80,3,3,0.0,16,2,3,0.0,9.61793318497091,0.018039704488650336,3.7956914713871033,1.0174851341612103
537,80,3,3,0.0,16,2,7,0.0,10.822125913917253,0.015018188845988777,8.082876731772746,0.071328594803234
538,80,3,3,0.0,16,2,11,0.0,11.033840327320956,0.009855204488111302,8.5514425281214,0.03919741923197711
539,80,3,3,0.0,16,2,15,0.0,9.285500514313808,0.005337552762734791,8.138282827066716,0.016990876216205302
540,80,3,3,0.0,16,3,3,0.0,10.284143732445658,0.02514159044635972,4.500426526914841,1.0216022839101535
541,80,3,3,0.0,16,3,7,0.0,10.167649140160071,0.014933605238840093,8.473233565147765,0.17795196066605454
542,80,3,3,0.0,16,3,11,0.0,12.005996149844771,0.009762613133371002,8.756777004678847,0.042523336709437635
543,80,3,3,0.0,16,3,15,0.0,10.402780909861542,0.006098979137863299,8.71889115935539,0.026798638233859574
544,80,3,3,0.0,16,4,3,0.0,11.491148770479823,0.02130074010134024,4.1541600974359145,1.0289327402443194
545,80,3,3,0.0,16,4,7,0.0,11.45522915511576,0.01533844928114034,7.960690731735915,0.1361440037853281
546,80,3,3,0.0,16,4,11,0.0,11.259330788210052,0.008159239440075863,9.067195947686384,0.03823303158681357
547,80,3,3,0.0,16,4,15,0.0,13.513048355018858,0.0072101273386363535,10.244512922770134,0.0367664116723734
548,80,3,3,0.0,16,5,3,0.0,10.372551494830667,0.019311281667261707,4.617057303819527,1.03962693557196
549,80,3,3,0.0,16,5,7,0.0,10.612087815673277,0.016034174183501747,7.919725685918962,0.13955290698631778
550,80,3,3,0.0,16,5,11,0.0,10.627521304049607,0.009192374156347313,8.550753133845559,0.030114027437056524
551,80,3,3,0.0,16,5,15,0.0,9.973714669989782,0.005182208530255181,9.136684766089447,0.013984468713657492
552,80,3,3,0.0,32,0,3,0.0,11.094411612694065,0.020290634274372856,4.475337888388572,1.008039416403487
553,80,3,3,0.0,32,0,7,0.0,12.053192851678808,0.013694538823883539,7.209188258747186,0.1027470988056529
554,80,3,3,0.0,32,0,11,0.0,10.618378253096463,0.008114635751454984,8.729834437399838,0.059690872734359184
555,80,3,3,0.0,32,0,15,0.0,11.726598850406504,0.0061516400856079815,9.411077832236053,0.04249833649725679
556,80,3,3,0.0,32,1,3,0.0,10.38979587842615,0.02553542676070905,4.354799076105987,1.0024678900741968
557,80,3,3,0.0,32,1,7,0.0,9.53299312963737,0.013761258000465052,7.771731577300651,0.18326053249707955
558,80,3,3,0.0,32,1,11,0.0,10.315937565914957,0.0072681318354736206,8.721696808570986,0.06842162059996888
559,80,3,3,0.0,32,1,15,0.0,10.817436924954078,0.006156661318161487,9.625383483772563,0.016237405723465718
560,80,3,3,0.0,32,2,3,0.0,11.005619147035082,0.027562410397005247,5.2697438269222125,1.00595254440474
561,80,3,3,0.0,32,2,7,0.0,10.858195709796176,0.014360729221750869,9.011445431484995,0.19013859075987655
562,80,3,3,0.0,32,2,11,0.0,11.08857173077642,0.008582864393066695,8.879394233669258,0.03020789579331456
563,80,3,3,0.0,32,2,15,0.0,10.410635709023284,0.005825705203450743,9.089546178809828,0.015287215449860267
564,80,3,3,0.0,32,3,3,0.0,10.009622411970978,0.019331569521420688,4.76646791350084,1.0082101209037466
565,80,3,3,0.0,32,3,7,0.0,10.243896406983358,0.011613398505865612,11.650564819029524,0.7837956454500099
566,80,3,3,0.0,32,3,11,0.0,11.667237578154623,0.009603515143413977,9.1655597318394,0.04249542793033423
567,80,3,3,0.0,32,3,15,0.0,10.262125423395249,0.005656162827252112,8.834020298931804,0.018097974732033225
568,80,3,3,0.0,32,4,3,0.0,10.431988741206283,0.025407818677317565,4.014501105408308,1.005846502623703
569,80,3,3,0.0,32,4,7,0.0,10.296479884924237,0.013825986821042024,7.278110652632821,0.11695831950632689
570,80,3,3,0.0,32,4,11,0.0,10.81581874569151,0.008922561174088203,8.972615496731075,0.027758977939125344
571,80,3,3,0.0,32,4,15,0.0,11.379871044466254,0.006573419254832602,9.233490748744561,0.026377637269232094
572,80,3,3,0.0,32,5,3,0.0,9.358613841406346,0.019796179721496273,4.159813444962941,1.0071217176788416
573,80,3,3,0.0,32,5,7,0.0,9.469808559049364,0.012288551993521551,10.704350364028292,0.6380093057927982
574,80,3,3,0.0,32,5,11,0.0,10.250662891880358,0.008091437771982459,8.316301878385426,0.031344148320168845
575,80,3,3,0.0,32,5,15,0.0,10.870534597313151,0.005397970268452617,9.016726991286921,0.02968232770266431
576,80,3,3,0.0,64,0,3,0.0,11.37568447570086,0.01841012914618609,4.277731201640956,1.00137184112208
577,80,3,3,0.0,64,0,7,0.0,11.214752022763673,0.01314151412709309,8.610807254578015,0.3060958805532068
578,80,3,3,0.0,64,0,11,0.0,10.617951442824857,0.010077849036644828,7.994187055446007,0.04052662083082587
579,80,3,3,0.0,64,0,15,0.0,10.546861900080563,0.005350228771022147,9.581519897872665,0.01542590329558441
580,80,3,3,0.0,64,1,3,0.0,11.282768037108044,0.029612983539995082,5.336859336804102,1.0010180704981289
581,80,3,3,0.0,64,1,7,0.0,10.948139521052385,0.01120237567884837,11.092584582306982,0.6399798357307381
582,80,3,3,0.0,64,1,11,0.0,9.353593384488013,0.007403542872313569,7.593940928838562,0.04103718337301547
583,80,3,3,0.0,64,1,15,0.0,9.273696507966733,0.0047141167973343955,8.435039358641264,0.013516861767328903
584,80,3,3,0.0,64,2,3,0.0,10.297464229420553,0.01603255190476365,4.047809107290684,1.0021537377916505
585,80,3,3,0.0,64,2,7,0.0,10.532333662222698,0.015255052575872348,8.262451847451985,0.16831078608705227
586,80,3,3,0.0,64,2,11,0.0,9.383159755191729,0.007061508629845064,7.975632917321243,0.02505003229699816
587,80,3,3,0.0,64,2,15,0.0,9.834731917772594,0.0059203888852321284,8.424106031343918,0.02004111875666584
588,80,3,3,0.0,64,3,3,0.0,9.87992919612065,0.024030787475184192,4.624843656620874,1.0028704623127314
589,80,3,3,0.0,64,3,7,0.0,10.981138446153807,0.010535970724927502,11.907122475495733,0.757134208879114
590,80,3,3,0.0,64,3,11,0.0,10.247322094543243,0.008725212032501447,8.524572307146602,0.033493507351736694
591,80,3,3,0.0,64,3,15,0.0,10.313086744329937,0.005966408086635511,9.028957797607756,0.018643561124395865
592,80,3,3,0.0,64,4,3,0.0,10.578807503803366,0.01929151392766593,4.578927284227003,1.0035986033631943
593,80,3,3,0.0,64,4,7,0.0,11.00456614261712,0.013958507879268759,7.709586292328563,0.10994895977299478
594,80,3,3,0.0,64,4,11,0.0,9.302882060282688,0.007417644134898913,7.975740725793452,0.01887424199546678
595,80,3,3,0.0,64,4,15,0.0,10.241613581911347,0.005338547915404193,9.280539295068381,0.012610599487077465
596,80,3,3,0.0,64,5,3,0.0,11.723715653668568,0.040483904541873963,5.5086839932064775,1.0019884991614434
597,80,3,3,0.0,64,5,7,0.0,10.61546993701286,0.01324004131093128,7.955821136978899,0.07085595105012577
598,80,3,3,0.0,64,5,11,0.0,10.825202247185874,0.008375406719467833,8.84128192955591,0.031222875094033934
599,80,3,3,0.0,64,5,15,0.0,11.10455929884758,0.00540519827187271,9.664799358328017,0.020209018079905897
600,80,4,3,0.0,3,0,3,0.0,29.66224036268418,0.27511953141869544,251.04674744183436,6.148701934794643
601,80,4,3,0.0,3,0,7,0.0,26.96671277342448,0.5971927230821019,2659.611746146192,18.438054566204354
602,80,4,3,0.0,3,0,11,0.0,30.899305922528438,0.003946935850807944,32.46385873130902,0.00591901074060735
603,80,4,3,0.0,3,0,15,0.0,35.18880558220503,0.20510516666761675,1173.2761725413852,10.118609541895628
604,80,4,3,0.0,3,1,3,0.0,25.036120571659932,0.21034668521967043,212.34540344582493,4.872870773328587
605,80,4,3,0.0,3,1,7,0.0,30.630349382806905,0.3971592169898738,2423.3449678711695,12.105844800041323
606,80,4,3,0.0,3,1,11,0.0,28.680617231756155,0.0036361225837634923,26.857936890853583,0.005665401078688594
607,80,4,3,0.0,3,1,15,0.0,22.969703825462837,0.3071598102158576,1402.4645376510819,38.497302488168295
608,80,4,3,0.0,3,2,3,0.0,26.797085654219213,0.23435501808066173,236.54191734927667,4.66927108013428
609,80,4,3,0.0,3,2,7,0.0,34.085193136553926,0.26866344003928294,798.1532433069862,27.770022557246097
610,80,4,3,0.0,3,2,11,0.0,29.019600712855272,0.14876192034278135,651.8607965410117,7.027578175073435
611,80,4,3,0.0,3,2,15,0.0,29.18061754426827,0.0013354978954081035,28.50402439719868,0.001705786220405537
612,80,4,3,0.0,3,3,3,0.0,24.18871999047565,0.27112230658169145,284.5313803229935,7.519561234203167
613,80,4,3,0.0,3,3,7,0.0,28.369469336238986,0.43644134306630344,2971.388148143263,12.565868439447181
614,80,4,3,0.0,3,3,11,0.0,27.023573551646273,0.0033311853733431875,25.309183531882912,0.005082904346536811
615,80,4,3,0.0,3,3,15,0.0,31.924710944284037,0.0016039630266283624,31.349614074759085,0.0022226250504387662
616,80,4,3,0.0,3,4,3,0.0,29.384328486218262,0.26274557115920316,201.7909730759909,4.961986626486054
617,80,4,3,0.0,3,4,7,0.0,28.65653988021998,0.5862777224431474,2452.585777968354,20.286583679444778
618,80,4,3,0.0,3,4,11,0.0,26.763276176592203,0.002916980158881098,25.463035682002108,0.004564565479000659
619,80,4,3,0.0,3,4,15,0.0,31.368403119271772,0.0015450934774002745,30.24361130876877,0.00219042732895981
620,80,4,3,0.0,3,5,3,0.0,26.799947354599386,0.2466398644944664,245.47124861899314,5.207750420875947
621,80,4,3,0.0,3,5,7,0.0,27.108469033582622,0.4038651728488235,2435.1578611610653,12.533119515055384
622,80,4,3,0.0,3,5,11,0.0,24.685689579433557,0.3478037658120934,700.1828679701403,18.448198960464914
623,80,4,3,0.0,3,5,15,0.0,27.851128665913365,0.0015887941315858246,30.701853474924384,0.0020580013744360944
624,80,4,3,0.0,8,0,3,0.0,30.15583406039896,0.04401949854952456,17.532742421010667,1.217608594284752
625,80,4,3,0.0,8,0,7,0.0,26.145844529740582,0.010547656480688568,21.763122477083115,0.02459952206454049
626,80,4,3,0.0,8,0,11,0.0,26.46072336563035,0.0031542733463625545,24.78101153851715,0.006984864469202138
627,80,4,3,0.0,8,0,15,0.0,31.488844953754132,0.002014649993114121,30.70821437096184,0.008685567568078336
628,80,4,3,0.0,8,1,3,0.0,25.453623716981483,0.050310309218193676,20.9448602422175,1.3008526536389196
629,80,4,3,0.0,8,1,7,0.0,27.561881327005434,0.013616487258663929,36.24812789366385,0.3871816562593928
630,80,4,3,0.0,8,1,11,0.0,27.864655906614452,0.003580324739459283,26.881650852350653,0.026304340518976836
631,80,4,3,0.0,8,1,15,0.0,28.593326997791003,0.0017379410598703075,34.262777087304926,0.07698895011216485
632,80,4,3,0.0,8,2,3,0.0,28.775974978176468,0.042302626595408295,17.62970718240652,1.213670695815988
633,80,4,3,0.0,8,2,7,0.0,29.916694804190584,0.011129970249780335,24.413650775455483,0.03884993702388642
634,80,4,3,0.0,8,2,11,0.0,28.611241834864863,0.004272457345322982,34.30702216932402,0.09505459993868823
635,80,4,3,0.0,8,2,15,0.0,25.826427395014843,0.0023119111218972478,32.25202485487961,0.02050570686720105
636,80,4,3,0.0,8,3,3,0.0,29.34597302854789,0.0505249923851358,19.31891532432461,1.2875835748212243
637,80,4,3,0.0,8,3,7,0.0,26.567422151298146,0.011372360410932326,20.94670015567048,0.026686974398287898
638,80,4,3,0.0,8,3,11,0.0,33.17474334246514,0.005070212963037069,28.125285503877514,0.02188949473965125
639,80,4,3,0.0,8,3,15,0.0,29.321777179060973,0.002648398563759507,31.22394007404303,0.018072641510060116
640,80,4,3,0.0,8,4,3,0.0,26.67993230554618,0.04605681286263169,18.199470483756276,1.2039627440521206
641,80,4,3,0.0,8,4,7,0.0,30.31901837489612,0.01932255989058899,42.37298472856885,0.5409122577957068
642,80,4,3,0.0,8,4,11,0.0,27.641363720265172,0.0036319118146982765,25.647887795809442,0.0160237613103429
643,80,4,3,0.0,8,4,15,0.0,27.851020881964402,0.0014557409045600363,28.046911228451265,0.0036439987514952058
644,80,4,3,0.0,8,5,3,0.0,31.89197689660356,0.04378001342331257,18.40597234329903,1.1981199208991413
645,80,4,3,0.0,8,5,7,0.0,28.528801137536146,0.010438109833935992,23.884888507637875,0.031283196665552265
646,80,4,3,0.0,8,5,11,0.0,26.800248740917482,0.003550834577639834,24.91448895732631,0.00933823865554556
647,80,4,3,0.0,8,5,15,0.0,26.553180902586224,0.0019853613995459703,29.378611205961594,0.011598567938902606
648,80,4,3,0.0,16,0,3,0.0,27.16534138050599,0.035294576833367036,16.66495102354495,1.0409094232071656
649,80,4,3,0.0,16,0,7,0.0,28.79198116506912,0.012153317590566787,21.962633184718964,0.04312220843016244
650,80,4,3,0.0,16,0,11,0.0,34.40439433424591,0.004945330024846378,30.171002050412717,0.04442199190380787
651,80,4,3,0.0,16,0,15,0.0,30.47205535549062,0.0018529676258064165,29.999325141691358,0.010644674985869662
652,80,4,3,0.0,16,1,3,0.0,27.051727829458546,0.03017411539134733,15.990174164180383,1.0364548974639844
653,80,4,3,0.0,16,1,7,0.0,25.105265528221597,0.009915254689858516,20.26362695844036,0.02415437011642743
654,80,4,3,0.0,16,1,11,0.0,27.063006006367846,0.0032697004041380593,26.15080794935675,0.007014941093007764
655,80,4,3,0.0,16,1,15,0.0,22.581915110838544,0.0015834970362359475,29.02278027576694,0.03474485803017329
656,80,4,3,0.0,16,2,3,0.0,30.04848538764706,0.0379230595294676,17.454603228994063,1.0347593648111146
657,80,4,3,0.0,16,2,7,0.0,26.742729462503927,0.010326495057850132,22.120859136306144,0.03052751341194046
658,80,4,3,0.0,16,2,11,0.0,28.371501879373984,0.0041581353891507996,26.69323547765754,0.0499823994035559
659,80,4,3,0.0,16,2,15,0.0,29.48316541406075,0.0016678650678669184,29.68166698799933,0.010669558653278838
660,80,4,3,0.0,16,3,3,0.0,32.459262461972706,0.03520983765337454,16.555182847805828,1.0367006938012935
661,80,4,3,0.0,16,3,7,0.0,25.172928392243534,0.050610908698787566,127.84871151380496,1.301564569907218
662,80,4,3,0.0,16,3,11,0.0,25.33454708358741,0.004186260788573742,25.078221363299754,0.017575772492209367
663,80,4,3,0.0,16,3,15,0.0,32.52194614020357,0.0019476025987277738,31.999084680321477,0.020335287081109384
664,80,4,3,0.0,16,4,3,0.0,30.785989586584364,0.03486342731584065,16.7185712635536,1.056842148347786
665,80,4,3,0.0,16,4,7,0.0,29.1923593442477,0.01088316013378039,22.660576992209943,0.04568313220166027
666,80,4,3,0.0,16,4,11,0.0,22.802787165814067,0.0034653110127784163,26.907372533795876,0.10108012804341912
667,80,4,3,0.0,16,4,15,0.0,29.141549450730132,0.002012301804491921,28.603442191043072,0.021137119417500703
668,80,4,3,0.0,16,5,3,0.0,27.419347281287045,0.04092805768426995,18.167500962971825,1.0464306740067577
669,80,4,3,0.0,16,5,7,0.0,27.39454008329574,0.010400349228703639,20.773404692846185,0.047627708602705605
670,80,4,3,0.0,16,5,11,0.0,28.25386146391391,0.003784792191594475,26.145739589141183,0.01224781728164822
671,80,4,3,0.0,16,5,15,0.0,28.392994006181286,0.0021866052036160857,31.54961016032894,0.024427674263566138
672,80,4,3,0.0,32,0,3,0.0,19.381131131612783,0.035564389394072915,17.539151368983365,1.01989124910324
673,80,4,3,0.0,32,0,7,0.0,29.77834349278416,0.010720079658328932,23.211303006451832,0.03593780232472324
674,80,4,3,0.0,32,0,11,0.0,27.044606483659233,0.003186284061224931,25.74033766176475,0.010953202103445622
675,80,4,3,0.0,32,0,15,0.0,28.967149920592117,0.0026216732303362663,33.93407637176468,0.055638512502847765
676,80,4,3,0.0,32,1,3,0.0,26.756563858623693,0.03291478076999018,17.0266170661197,1.0059234756188125
677,80,4,3,0.0,32,1,7,0.0,28.8696924124589,0.01085484375007196,22.654918836695163,0.033780792271878024
678,80,4,3,0.0,32,1,11,0.0,30.692084061574185,0.004200402682916293,31.873961092380554,0.07622888308776692
679,80,4,3,0.0,32,1,15,0.0,28.78021809948787,0.0020628179100654967,33.080660294790206,0.030999891434220408
680,80,4,3,0.0,32,2,3,0.0,29.192489556211193,0.028524147278924588,15.886688529319317,1.008113574540705
681,80,4,3,0.0,32,2,7,0.0,31.197926536024863,0.0115017840331947,22.718166344003794,0.06149208920928183
682,80,4,3,0.0,32,2,11,0.0,27.140253089194324,0.0036641939474379367,25.052283463616554,0.008802361511661206
683,80,4,3,0.0,32,2,15,0.0,26.344679258333993,0.002142864308102788,29.245600244547713,0.03884321418719753
684,80,4,3,0.0,32,3,3,0.0,28.204281209501243,0.032565507772006036,15.480144474865773,1.0062087412784928
685,80,4,3,0.0,32,3,7,0.0,28.334358072249618,0.014327928989241725,28.692525547417496,0.3577309235186099
686,80,4,3,0.0,32,3,11,0.0,28.377190602218263,0.004355081812835061,25.879418241188034,0.012924205357809785
687,80,4,3,0.0,32,3,15,0.0,26.101748133890634,0.0023324838370433324,28.654261684767512,0.011559871402856189
688,80,4,3,0.0,32,4,3,0.0,27.10727296403732,0.02923593854872557,16.124040967088852,1.0060726491237475
689,80,4,3,0.0,32,4,7,0.0,24.66550904721722,0.008926975989001048,20.12142480093686,0.03081494981591558
690,80,4,3,0.0,32,4,11,0.0,32.550308284458566,0.005112725031759301,28.32953159806404,0.0225746062867197
691,80,4,3,0.0,32,4,15,0.0,26.689955822449377,0.0017914115065953253,27.880608648691666,0.005155594304147474
692,80,4,3,0.0,32,5,3,0.0,29.15058729581132,0.030169911827326014,15.411571193410554,1.0069104020856976
693,80,4,3,0.0,32,5,7,0.0,25.687850566969786,0.008433813277157665,22.623535744180213,0.01703865807202591
694,80,4,3,0.0,32,5,11,0.0,26.998513259263532,0.0030954481964958094,25.50138158968132,0.01140690355065582
695,80,4,3,0.0,32,5,15,0.0,28.694791808525554,0.001780363981023971,29.104486063726483,0.0075369933389750265
696,80,4,3,0.0,64,0,3,0.0,32.13118442040502,0.03988811912954582,17.63666619666368,1.003376743434526
697,80,4,3,0.0,64,0,7,0.0,26.15739370088965,0.009973951611419738,20.79742940266483,0.03152510856145051
698,80,4,3,0.0,64,0,11,0.0,26.235180394187264,0.003097169292840332,24.907686659478838,0.0059749287983658535
699,80,4,3,0.0,64,0,15,0.0,25.549235152983417,0.0015726234997508238,26.21280491387447,0.010362703326123449
700,80,4,3,0.0,64,1,3,0.0,28.11458249301293,0.029499444825846696,17.36017223711501,1.0031329466247605
701,80,4,3,0.0,64,1,7,0.0,29.187004876785547,0.011465855027684898,22.373974455875523,0.03351238341550042
702,80,4,3,0.0,64,1,11,0.0,24.732975465029273,0.0037416630089566944,26.49422000458235,0.020250929256473385
703,80,4,3,0.0,64,1,15,0.0,26.64478842852455,0.0019365527507686168,27.287199484773318,0.008422746164955627
704,80,4,3,0.0,64,2,3,0.0,33.742012237362985,0.029021431260985043,15.437683655266452,1.0008799107911228
705,80,4,3,0.0,64,2,7,0.0,32.923916686581585,0.013616115245020242,22.926931312715293,0.0445376932446638
706,80,4,3,0.0,64,2,11,0.0,26.287669078671666,0.0031770131182738554,25.288707896536884,0.005929117718586538
707,80,4,3,0.0,64,2,15,0.0,28.029537498786393,0.0025423414593748034,36.40408708967174,0.026734675702334454
708,80,4,3,0.0,64,3,3,0.0,25.935826878698222,0.027870337770653467,16.544437489544556,1.001663982430253
709,80,4,3,0.0,64,3,7,0.0,29.080219217367954,0.012285971661141579,22.48098161674795,0.029374944840009465
710,80,4,3,0.0,64,3,11,0.0,30.358533943439,0.0038535994990402085,28.780300271871255,0.014237875133474858
711,80,4,3,0.0,64,3,15,0.0,24.34475772269389,0.0016380567554942515,26.498919770348103,0.008170198995281276
712,80,4,3,0.0,64,4,3,0.0,25.475087208538458,0.027875061529457738,16.76766956222373,1.0025479604454073
713,80,4,3,0.0,64,4,7,0.0,31.754067962434597,0.011058296561894387,24.04958478135865,0.04125321293657822
714,80,4,3,0.0,64,4,11,0.0,24.716946090406584,0.00314631431102665,23.668204004088736,0.008481713220016172
715,80,4,3,0.0,64,4,15,0.0,26.344706363434906,0.001609324613788572,28.997084376726814,0.04589540700366549
716,80,4,3,0.0,64,5,3,0.0,27.98476452449882,0.027684629705955886,15.137690643900394,1.0023940243205762
717,80,4,3,0.0,64,5,7,0.0,33.36429915336101,0.011869060804174308,22.763609324237667,0.05625876261845299
718,80,4,3,0.0,64,5,11,0.0,25.794101024576598,0.004223573062724313,29.97595500163977,0.056155139825441056
719,80,4,3,0.0,64,5,15,0.0,31.652210833076687,0.0025270383781684216,31.715706210252804,0.014985587287620903
